,medio,fecha,titulo
19703,infobae,2019-10-24 00:00:00,"Alberto Fernández irá a un homenaje a Estela de Carlotto, Cristina viajará a Santa Cruz y Máximo no votará el domingo"
19704,infobae,2019-10-24 00:00:00,"Alberto Fernández: “Nos dejan una Argentina diezmada, no han sabido controlar nada"""
19712,infobae,2019-10-24 00:00:00,Gabriel Katopodis: “Vamos a necesitar mucho tiempo para entender la gravedad de la crisis que nos va a dejar Macri”
19715,infobae,2019-10-24 00:00:00,Gómez Centurión tildó de “traidor” a su candidato a gobernador que llamó a votar por Macri
19717,infobae,2019-10-24 00:00:00,"Jorge Rial: “Macri desperdició una oportunidad histórica"""
19721,infobae,2019-10-24 00:00:00,"La UCR ajusta la fiscalización en Mendoza, Jujuy y Corrientes para proteger la boleta de Macri en busca del balotaje"
19722,infobae,2019-10-24 00:00:00,"Luis Zamora: “Si el pueblo argentino hubiera imitado a la rebelión de las mujeres, la destrucción de Macri no habría prosperado”"
19726,infobae,2019-10-24 00:00:00,Mauricio Macri cerró su campaña ante una multitud en Córdoba: “El domingo nos jugamos el presente y el futuro”
19727,infobae,2019-10-24 00:00:00,Mauricio Macri dio las “seis claves para cuidar el voto”
19732,infobae,2019-10-24 00:00:00,"Roberto Lavagna: “Antes de las PASO decían que no nos presentábamos, y acá estamos y vamos por mucho más”"
19733,infobae,2019-10-24 00:00:00,"Según The Guardian, Cristina Kirchner ""está lista para un dramático retorno” en las elecciones del próximo domingo"
19799,cronista,2019-10-24 00:00:00,Alberto se ilusiona con tener la mayoría en el futuro Congreso
19800,cronista,2019-10-24 00:00:00,"Alberto: ""Tenemos que empezar a dar vuelta una página oprobiosa"""
19802,cronista,2019-10-24 00:00:00,Argentina elige presidente: la continuidad de Macri o la vuelta peronista al poder
19804,cronista,2019-10-24 00:00:00,Cristina cerró la campaña con una reivindicación de la quita de deuda de 2005
19806,cronista,2019-10-24 00:00:00,"En Córdoba, un Macri eufórico se puso como meta llegar al ballottage de noviembre"
19814,cronista,2019-10-24 00:00:00,"Lavagna cerró su campaña: ""Somos la alternativa para no volver a votar entre lo malo y lo peor"""
19815,cronista,2019-10-24 00:00:00,Lavagna cierra su campaña en el cerro San Bernardo
19820,cronista,2019-10-24 00:00:00,Urtubey post 2019: autocrítica electoral y futuro político
19850,cronista,2019-10-24 00:00:00,"Las fotos que desnudan los cuatro años de Macri: del ""No vayamos al Fondo"" al ""Macri Pinocho"""
19851,cronista,2019-10-24 00:00:00,Resultados elecciones 2019: el video privado de la victoria de Alberto Fernández
19863,la nación,2019-10-24 00:00:00,Jane Fonda lleva a Washington su protesta contra el cambio climático
19871,la nación,2019-10-24 00:00:00,Alberto Fernández volvió a cargar contra los beneficios a la Capital
19876,la nación,2019-10-24 00:00:00,"La postura de Alberto Fernández, en sintonía con Cristina"
19885,perfil,2019-10-24 00:00:00,Qué dicen los horóscopos de Mauricio Macri y Alberto Fernández
19933,ambito financiero,2019-10-24 00:00:00,"Alberto alista ensayo de pacto con gobernadores, empresarios y gremios"
19940,ambito financiero,2019-10-24 00:00:00,"Alberto Fernández cierra su campaña en Mar del Plata, junto a Cristina"
19941,ambito financiero,2019-10-24 00:00:00,"Macri culmina caravana del Sí, se puede en Córdoba"
19952,ambito financiero,2019-10-24 00:00:00,Las seis recomendaciones de Macri para ir a votar
19959,ambito financiero,2019-10-24 00:00:00,Senado: PJ ahora insiste con reactivar la Unasur
19963,ambito financiero,2019-10-24 00:00:00,"En Córdoba, Macri llamó a ""dar vuelta esta elección"" y pidió no volver al pasado"
19965,ambito financiero,2019-10-24 00:00:00,"Alberto Fernández prometió poner al país de pie y arengó por la ""boleta completa"""
19969,ambito financiero,2019-10-24 00:00:00,Fiebre verde en la frontera: en las casas de cambio de Misiones el dólar cerró a $70
19970,ambito financiero,2019-10-24 00:00:00,Fernández se emocionó cuando Cristina recordó su rol como funcionario de Kirchner
19972,ambito financiero,2019-10-24 00:00:00,"Lipovetzky: ""Habrá que ver si Macri querrá continuar liderando el espacio"""
19973,ambito financiero,2019-10-24 00:00:00,"Inversiones en la era Macri: chaparrón de dólares financieros, y garúa de divisas productivas"
19976,ambito financiero,2019-10-24 00:00:00,"Roberto Lavagna: ""Cambiemos y el Frente de Todos son socios en ampliar la polarización"""
19990,ambito financiero,2019-10-24 00:00:00,"El PJ denunció un ""sistema de seguridad paralelo"" para las elecciones del domingo"
19991,el popular,2019-10-24 00:00:00,"Jorge Rial: ""Mauricio Macri fue un accidente que desperdició una gran oportunidad histórica"""
19995,el popular,2019-10-24 00:00:00,"Alberto Fernández: Feliz de estar con Cristina, con ella vamos a llevar a la Argentina a donde se merece"
19999,el popular,2019-10-24 00:00:00,"Elecciones 2019 | María Eugenia Vidal cerró la campaña en Vicente López: ""Mauricio al balotaje y Juntos por el Cambio a la provincia. Vamos a darla vuelta"""
20010,la izquierda diario,2019-10-24 00:00:00,La unidad del peronismo con grietas por el Aborto
20017,la izquierda diario,2019-10-24 00:00:00,Cierre de campaña y conferencia de prensa del FIT Unidad de la Provincia de Buenos Aires
20019,la izquierda diario,2019-10-24 00:00:00,"Crivaro: ""Chile nos da la razón a la izquierda de cómo enfrentar el ajuste"""
20020,la izquierda diario,2019-10-24 00:00:00,Crivaro y el FIT Unidad cerraron su campaña frente al consulado de Chile en Rosario
20022,la izquierda diario,2019-10-24 00:00:00,"Del Caño: ""La pelea que están dando en Chile y Ecuador marca la cancha acá"""
20023,la izquierda diario,2019-10-24 00:00:00,"Desde la calle y en la lucha, llamamos a votar al Frente de Izquierda – Unidad"
20024,la izquierda diario,2019-10-24 00:00:00,El Frente de Izquierda cerró su campaña apoyando al pueblo chileno
20025,la izquierda diario,2019-10-24 00:00:00,El Frente de Izquierda Unidad cerró la campaña con la juventud en la Universidad del Comahue
20026,la izquierda diario,2019-10-24 00:00:00,El Frente de Izquierda Unidad propone prohibir el fracking
20028,la izquierda diario,2019-10-24 00:00:00,Alberto Fernández y CFK: discurso progresista rodeados de los ex aliados de Macri
20035,la izquierda diario,2019-10-24 00:00:00,Macri cerró su campaña en Córdoba junto a Pichetto y Mario Negri
20038,la izquierda diario,2019-10-24 00:00:00,"Nicolás del Caño: “Los pueblos no están dispuestos a seguir aceptando ajustes"""
20046,la izquierda diario,2019-10-24 00:00:00,"[Video] Guada y Lourdes: “Si la izquierda no está, los problemas de la juventud son silenciados”"
20047,la izquierda diario,2019-10-24 00:00:00,"[Video] Reperfilando: la rebelión chilena, ¿un palo en la rueda al pacto social de Alberto Fernández?"
20049,la izquierda diario,2019-10-24 00:00:00,El Frente de Izquierda Unidad cerró su campaña con un acto en el consulado de Chile
20093,la nación,2019-10-24 10:51:00,"Jorge Rial: ""Macri desperdició una oportunidad histórica"""
20095,la nación,2019-10-24 11:06:00,Juan Manzur suspendió las clases por el cierre de la campaña electoral del PJ
20104,la nación,2019-10-24 11:40:00,"El futuro del dólar. Los escenarios si triunfa Fernández, hay ballottage por poco o Macri recorta fuerte la distancia"
20113,la nación,2019-10-24 12:11:00,Un referente del equipo económico de Alberto Fernández se reunió con funcionarios de Donald Trump
20153,la nación,2019-10-24 14:24:00,"Concentrado en llegar al ballottage, Mauricio Macri prefiere no pensar en el día después"
20154,la nación,2019-10-24 14:27:00,"Alberto Fernández: confiado en ganar, define medidas y nombres para un gabinete"
20191,la nación,2019-10-24 17:02:00,El increíble cambio de vida de una exmisionera mormona
20194,prensa obrera,2019-10-24 17:18:23,El FIT - Unidad sobresalió en el debate de candidatos a Intendente en Chacabuco
20205,la nación,2019-10-24 17:49:00,Alberto Fernández y Cristina Kirchner dieron señales de unidad y prometieron cambiar el modelo económico
20206,la nación,2019-10-24 17:49:00,"Alberto y Cristina cerraron la campaña en Mar del Plata: ""Somos la esencia de lo que quiere el pueblo argentino"""
20228,la nación,2019-10-24 20:29:00,Mauricio Macri cierra su campaña electoral en la capital de Córdoba
20230,prensa obrera,2019-10-24 21:01:53,“Votar al Frente de Izquierda – Unidad y que la crisis la paguen los capitalistas”
20232,la nación,2019-10-24 21:02:00,"Mauricio Macri: ""También intentaron ir por nuestra libertad, que es innegociable"""
20235,la nación,2019-10-24 21:06:00,La izquierda cerró su campaña frente al consulado de Chile en Buenos Aires
20238,la nación,2019-10-24 21:20:00,Las claves de Mauricio Macri para cuidar el voto
20239,la nación,2019-10-24 21:23:00,"Miguel Pichetto: ""Cristina abandonó Córdoba y no vino a dar la cara como candidata"""
20240,la nación,2019-10-24 21:27:00,Juliana Awada le cantó el cumpleaños a Miguel Ángel Pichetto y volvió a hablar en el cierre de campaña
20241,prensa obrera,2019-10-24 21:36:28,Cierre internacionalista del Frente de Izquierda – Unidad frente al consulado chileno
20242,la nación,2019-10-24 22:15:00,"En fotos. Alberto Fernández, en su cierre de campaña en Mar del Plata"
20243,la nación,2019-10-24 22:15:00,"En fotos. Mauricio Macri, en el cierre de campaña en Córdoba"
20244,la nación,2019-10-24 22:40:00,"Roberto Lavagna cerró su campaña en Salta: ""El domingo vamos por mucho más"""
20297,clarin,2019-10-25 00:00:00,El cambio de actitud de Nicolás Cabré: “La idea es mostrarle a mi hija que estoy bien”
20340,clarin,2019-10-25 00:00:00,Alberto Fernández estiró la campaña y fue protagonista en un homenaje a Estela de Carlotto
20352,clarin,2019-10-25 00:00:00,"Elecciones 2019: en veda, Mauricio Macri almuerza con sus ministros y “aplaude” a sus funcionarios"
20361,clarin,2019-10-25 00:00:00,Lucila Crexell reemplazará a “Pechi” Quiroga al frente de la lista de senadores de Juntos por el Cambio
20365,clarin,2019-10-25 00:00:00,¿Qué significa ser de izquierda o de derecha?
20375,clarin,2019-10-25 00:00:00,"Cambio de roles: en un congreso, en vez de exponer los médicos hablaron los adolescentes"
20432,página 12,2019-10-25 00:00:00,Macri confía en que Dios lo ayude
20433,página 12,2019-10-25 00:00:00,"Marcelo Tinelli se  rió de los tuits de Mauricio Macri  | Bromas hacia la Rosada en ""ShowMatch"""
20446,página 12,2019-10-25 00:00:00,¿Qué hacer con el dólar el día después de las elecciones? | Ventajas y desventajas de endurecer los controles y desdoblar el tipo de cambio
20453,infobae,2019-10-25 00:00:00,"Alberto Fernández tendrá una cumbre con gobernadores, sindicalistas y empresarios la semana próxima en la asunción de Juan Manzur en Tucumán"
20497,infobae,2019-10-25 00:00:00,Un soldado ruso tuvo un ataque de nervios durante un cambio de guardia y asesinó a 8 compañeros
20564,infobae,2019-10-25 00:00:00,El mensaje de apoyo de Diego Maradona a Alberto Fernandez y Evo Morales
20594,infobae,2019-10-25 00:00:00,Alberto Fernández volvió a hacerle un guiño a Lavagna: “Uno siempre quisiera tenerlo junto a uno”
20595,infobae,2019-10-25 00:00:00,"ARA San Juan: los familiares pidieron que Macri, Aguad y ex jefes de la Armada sean imputados por “mal desempeño en sus funciones”"
20596,infobae,2019-10-25 00:00:00,"Comenzó la veda electoral: Macri y Fernández, entre el sueño del balotaje y el deseo de una transición ordenada"
20601,infobae,2019-10-25 00:00:00,El mensaje de Juliana Awada en el cierre de campaña de Mauricio Macri en Córdoba
20607,infobae,2019-10-25 00:00:00,Macri almorzó con ministros en Olivos y monitoreó los movimientos en el mercado de cambios
20610,infobae,2019-10-25 00:00:00,"Tras las marchas del “Sí se puede” en 30 ciudades, Mauricio Macri llega al domingo convencido de que recuperó la competitividad electoral"
20689,cronista,2019-10-25 00:00:00,Cavallo recordó cuando Cristina lo elogiaba y lamentó el error de Alberto en la campaña
20690,cronista,2019-10-25 00:00:00,Cierre de Alberto en Mar del Plata: “Sacaremos de la pobreza a los cinco millones que dejó Macri”
20724,cronista,2019-10-25 00:00:00,"Espert, a los gritos, retó a sus fans: les dijo que ""les falta calle"" y se hizo viral"
20795,ambito financiero,2019-10-25 00:00:00,Sociedades del país y diferencias de cambio del extranjero: ¿Gravadas? ¿Exentas?
20842,ambito financiero,2019-10-25 00:00:00,"En Olivos, Macri siguió la suba del dólar y repasó operativo de fiscalización para el domingo"
20850,ambito financiero,2019-10-25 00:00:00,Alberto Fernández participó de un homenaje a Estela de Carlotto
20862,el popular,2019-10-25 00:00:00,"Dady Brieva - ""Si Perón hubiese tenido una hija, habría querido que fuese Cristina Fernández de Kirchner"""
20871,la izquierda diario,2019-10-25 00:00:00,Espert trata a votantes de “mugre” y dice a sus seguidores que se “prostituyan” en política
20872,la izquierda diario,2019-10-25 00:00:00,Juicio por Alberto Ledo: denuncian el rol de Milani durante la dictadura
20881,la izquierda diario,2019-10-25 00:00:00,"Con la rebelión popular, La Izquierda Diario Chile alcanzó un millón de visitas en octubre"
20884,la izquierda diario,2019-10-25 00:00:00,El FIT propuso que la legislatura rechace el estado de emergencia y la represión en Chile
20885,la izquierda diario,2019-10-25 00:00:00,El Frente de Izquierda Unidad cerró su campaña en Mendoza con Lautaro Jimenez
20910,la izquierda diario,2019-10-25 00:00:00,Tres de Febrero: en el secundario Rivadavia discriminan y persiguen a la izquierda
20976,la nación,2019-10-25 11:36:00,"Trabajaba para un exfuncionario kirchnerista, se convirtió en asador y llegó a atender a Macri"
20987,la nación,2019-10-25 12:24:00,"Mauricio Macri y Alberto Fernández, dos enemigos frente al mismo karma"
20996,la nación,2019-10-25 12:41:00,"Es hipocresía pura, el posteo de Osvaldo Bazán criticando a Alberto Fernández"
21073,la nación,2019-10-25 18:22:00,Hasta las lágrimas. Dady Brieva se emocionó hablando de Cristina Fernández de Kirchner
21086,la nación,2019-10-25 19:34:00,"En la veda, Alberto Fernández asistió a un homenaje a Carlotto y almuerza con Santaolalla"
21091,la nación,2019-10-25 20:24:00,"En la recta final de la campaña, Mauricio Macri vuelve a usar la artillería digital, pero con menor impulso"
21092,la nación,2019-10-25 20:24:00,La veda de Mauricio Macri: aplauso a Marcos Peña y relax en Los Abrojos
21149,clarin,2019-10-26 00:00:00,Polémica: Daniel Osvaldo se grabó prendiendo fuego boletas de Mauricio Macri
21170,clarin,2019-10-26 00:00:00,Alberto Fernández se juntó a tocar la guitarra con Gustavo Santaolalla en la casa de Daniel Filmus
21171,clarin,2019-10-26 00:00:00,Alberto Fernández: el telonero empujado a salir a escena
21173,clarin,2019-10-26 00:00:00,Cristina vota en Santa Cruz y luego esperará en el búnker porteño K el resultado de las elecciones
21176,clarin,2019-10-26 00:00:00,"Comenzaron las elecciones 2019: Alberto Fernández busca revalidar su triunfo en las PASO y Mauricio Macri, forzar un balotaje"
